dataset_index,smiles,MolWt,MolLogP,TPSA,NumRotatableBonds,AromaticAtomFraction,HeavyAtomCount,NumRings,NumAromaticRings,NumAliphaticRings,NumHeteroatoms,FractionCSP3,NumHDonors,NumHAcceptors
687,CN(C)C(=O)C,87.122000,0.094500,20.310000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,2.000000,0.750000,0.000000,1.000000
688,CSc1nc(nc(n1)N(C)C)N(C)C,213.310000,0.725500,45.150000,3.000000,0.428571,14.000000,1.000000,1.000000,0.000000,6.000000,0.625000,0.000000,6.000000
691,O=C1NC(=O)NC(=O)C1(CC)CC=C,196.206000,0.324900,75.270000,3.000000,0.000000,14.000000,1.000000,0.000000,1.000000,5.000000,0.444444,2.000000,3.000000
693,COc1ccccc1,108.140000,1.695200,9.230000,1.000000,0.750000,8.000000,1.000000,1.000000,0.000000,1.000000,0.142857,0.000000,1.000000
694,c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,339.218000,4.180900,46.530000,4.000000,0.545455,22.000000,2.000000,2.000000,0.000000,5.000000,0.235294,1.000000,3.000000
695,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,360.450000,1.845700,91.670000,3.000000,0.000000,26.000000,4.000000,0.000000,4.000000,5.000000,0.761905,2.000000,5.000000
696,COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,286.331000,3.581000,50.800000,4.000000,0.571429,21.000000,2.000000,2.000000,0.000000,5.000000,0.187500,1.000000,3.000000
697,CCc1ccc(C)cc1,120.195000,2.557420,0.000000,1.000000,0.666667,9.000000,1.000000,1.000000,0.000000,0.000000,0.333333,0.000000,0.000000
699,O=N(=O)c1cccc(c1)N(=O)=O,168.108000,1.503000,86.280000,2.000000,0.500000,12.000000,1.000000,1.000000,0.000000,6.000000,0.000000,0.000000,4.000000
700,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,384.487000,5.005300,36.920000,12.000000,0.000000,19.000000,0.000000,0.000000,0.000000,10.000000,1.000000,0.000000,8.000000
701,CCC1(C(C)C)C(=O)NC(=O)NC1=O ,198.222000,0.404800,75.270000,2.000000,0.000000,14.000000,1.000000,0.000000,1.000000,5.000000,0.666667,2.000000,3.000000
702,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,402.487000,2.560600,97.740000,3.000000,0.000000,29.000000,4.000000,0.000000,4.000000,6.000000,0.739130,1.000000,6.000000
703,Cc1ncc(N(=O)=O)n1CCO,171.156000,0.092020,81.190000,3.000000,0.416667,12.000000,1.000000,1.000000,0.000000,6.000000,0.500000,1.000000,4.000000
704,Nc1ccc(Cl)cc1,127.574000,1.922200,26.020000,0.000000,0.750000,8.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000
705,CCCC(C)(C)CO,116.204000,1.805000,20.230000,3.000000,0.000000,8.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000
706,c1ccoc1,68.075000,1.279600,13.140000,0.000000,1.000000,5.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000
707,COCCCNc1nc(NC(C)C)nc(SC)n1,271.390000,1.862200,71.960000,8.000000,0.333333,18.000000,1.000000,1.000000,0.000000,7.000000,0.727273,2.000000,7.000000
708,CN(C)C(=O)NC1CC2CC1C3CCCC23,222.332000,2.082300,32.340000,1.000000,0.000000,16.000000,3.000000,0.000000,3.000000,3.000000,0.923077,1.000000,1.000000
711,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,402.487000,2.128400,100.900000,3.000000,0.000000,29.000000,4.000000,0.000000,4.000000,6.000000,0.695652,2.000000,6.000000
713,CC(C)OC(=O)C,102.133000,0.957900,26.300000,1.000000,0.000000,7.000000,0.000000,0.000000,0.000000,2.000000,0.800000,0.000000,2.000000
714,Brc1ccccc1,157.010000,2.449100,0.000000,0.000000,0.857143,7.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000
717,CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,344.495000,4.840100,43.370000,2.000000,0.000000,25.000000,4.000000,0.000000,4.000000,3.000000,0.818182,0.000000,3.000000
718,c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,300.360000,6.919200,0.000000,0.000000,1.000000,24.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
719,O=c1[nH]cnc2[nH]ncc12 ,136.114000,-0.353800,74.430000,0.000000,0.900000,10.000000,2.000000,2.000000,0.000000,5.000000,0.000000,2.000000,3.000000
721,CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,239.318000,2.906700,20.310000,3.000000,0.666667,18.000000,2.000000,2.000000,0.000000,2.000000,0.187500,0.000000,1.000000
723,CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,296.374000,3.179720,48.470000,2.000000,0.545455,22.000000,3.000000,2.000000,1.000000,5.000000,0.294118,1.000000,4.000000
724,O=C1NC(=O)c2ccccc12 ,147.133000,0.570200,46.170000,0.000000,0.545455,11.000000,2.000000,1.000000,1.000000,3.000000,0.000000,1.000000,2.000000
725,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,331.202000,4.067600,46.010000,3.000000,0.818182,22.000000,3.000000,3.000000,0.000000,5.000000,0.058824,1.000000,3.000000
729,Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl ,291.992000,5.967200,0.000000,1.000000,0.750000,16.000000,2.000000,2.000000,0.000000,4.000000,0.000000,0.000000,0.000000
730,CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,289.744000,0.878800,101.290000,2.000000,0.333333,18.000000,2.000000,1.000000,1.000000,8.000000,0.300000,3.000000,4.000000
733,C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),286.156000,-4.819400,191.000000,1.000000,0.000000,20.000000,2.000000,0.000000,2.000000,12.000000,0.250000,6.000000,8.000000
734,CCCCCCCCC,128.259000,3.756900,0.000000,6.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
736,c1cccc2c3c(C)cc4ccccc4c3ccc12,242.321000,5.454620,0.000000,0.000000,0.947368,19.000000,4.000000,4.000000,0.000000,0.000000,0.052632,0.000000,0.000000
740,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,315.716000,3.037700,84.600000,2.000000,0.545455,22.000000,3.000000,2.000000,1.000000,7.000000,0.066667,1.000000,4.000000
743,CCCCCC(C)C,114.232000,3.222700,0.000000,4.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
744,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,449.856000,6.543980,59.320000,6.000000,0.387097,31.000000,3.000000,2.000000,1.000000,8.000000,0.304348,0.000000,4.000000
745,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,300.362000,2.064220,56.220000,2.000000,0.272727,22.000000,3.000000,1.000000,2.000000,6.000000,0.437500,0.000000,4.000000
746,CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,284.746000,3.153800,32.670000,1.000000,0.600000,20.000000,3.000000,2.000000,1.000000,4.000000,0.125000,0.000000,2.000000
748,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,308.361000,3.100300,44.760000,7.000000,0.333333,18.000000,1.000000,1.000000,0.000000,7.000000,0.454545,0.000000,5.000000
750,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,288.431000,3.879200,37.300000,0.000000,0.000000,21.000000,4.000000,0.000000,4.000000,2.000000,0.842105,1.000000,2.000000
751,CCCCCCC,100.205000,2.976700,0.000000,4.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
752,Oc1cccc2ccccc12,144.173000,2.545400,20.230000,0.000000,0.909091,11.000000,2.000000,2.000000,0.000000,1.000000,0.000000,1.000000,1.000000
753,C/C1CCCCC1\C,112.216000,2.832600,0.000000,0.000000,0.000000,8.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
754,COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O ,435.481000,1.267300,132.500000,6.000000,0.322581,31.000000,3.000000,2.000000,1.000000,11.000000,0.550000,2.000000,10.000000
756,CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,340.507000,5.279700,34.140000,1.000000,0.000000,25.000000,4.000000,0.000000,4.000000,2.000000,0.739130,0.000000,2.000000
757,CCCCCC(=O)C,114.188000,2.155700,17.070000,4.000000,0.000000,8.000000,0.000000,0.000000,0.000000,1.000000,0.857143,0.000000,1.000000
760,c1cC2C(=O)NC(=O)C2cc1,149.149000,0.001200,46.170000,0.000000,0.000000,11.000000,2.000000,0.000000,2.000000,3.000000,0.250000,1.000000,2.000000
761,NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,380.662000,0.821000,118.360000,2.000000,0.300000,20.000000,2.000000,1.000000,1.000000,12.000000,0.250000,3.000000,5.000000
762,CC=C(C)C,70.135000,1.972500,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,0.000000
763,Cc1ccc(C)c(C)c1,120.195000,2.611860,0.000000,0.000000,0.666667,9.000000,1.000000,1.000000,0.000000,0.000000,0.333333,0.000000,0.000000
765,c1ccc2c(c1)cnc3ccccc23 ,179.222000,3.388000,12.890000,0.000000,1.000000,14.000000,3.000000,3.000000,0.000000,1.000000,0.000000,0.000000,1.000000
767,CCCCCCCC,114.232000,3.366800,0.000000,5.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
768,c1ccc2cc3ccccc3cc2c1,178.234000,3.993000,0.000000,0.000000,1.000000,14.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
769,NNc1ccccc1,108.144000,0.972200,38.050000,1.000000,0.750000,8.000000,1.000000,1.000000,0.000000,2.000000,0.000000,2.000000,2.000000
771,C1CCCCCCC1,112.216000,3.120800,0.000000,0.000000,0.000000,8.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
774,Sc1nccc(=O)[nH]1 ,128.156000,0.058600,45.750000,0.000000,0.750000,8.000000,1.000000,1.000000,0.000000,4.000000,0.000000,2.000000,3.000000
775,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,328.843000,5.316700,32.340000,4.000000,0.521739,23.000000,3.000000,2.000000,1.000000,4.000000,0.315789,1.000000,1.000000
776,CC1=CCCCC1,96.173000,2.506700,0.000000,0.000000,0.000000,7.000000,1.000000,0.000000,1.000000,0.000000,0.714286,0.000000,0.000000
778,COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,260.245000,2.864820,61.810000,2.000000,0.684211,19.000000,3.000000,3.000000,0.000000,5.000000,0.214286,0.000000,5.000000
780,c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,252.316000,5.640400,0.000000,0.000000,1.000000,20.000000,5.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
782,CCCOCCC,102.177000,1.823000,9.230000,4.000000,0.000000,7.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
784,Oc1c(Cl)ccc(Cl)c1Cl,197.448000,3.352400,20.230000,0.000000,0.600000,10.000000,1.000000,1.000000,0.000000,4.000000,0.000000,1.000000,1.000000
785,NC(=O)N,60.056000,-0.976200,69.110000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,3.000000,0.000000,2.000000,1.000000
790,c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,300.266000,1.329600,107.220000,0.000000,0.272727,22.000000,4.000000,1.000000,3.000000,6.000000,0.187500,4.000000,6.000000
792,OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl ,354.875000,3.995000,20.230000,0.000000,0.000000,17.000000,3.000000,0.000000,3.000000,7.000000,0.600000,1.000000,1.000000
793,CC(C)CCOC=O,116.160000,1.205500,26.300000,4.000000,0.000000,8.000000,0.000000,0.000000,0.000000,2.000000,0.833333,0.000000,2.000000
794,CC(=O)c1ccccc1,120.151000,1.889200,17.070000,1.000000,0.666667,9.000000,1.000000,1.000000,0.000000,1.000000,0.125000,0.000000,1.000000
795,c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,256.308000,4.450000,25.780000,1.000000,1.000000,20.000000,4.000000,4.000000,0.000000,2.000000,0.000000,0.000000,2.000000
796,CCOP(=O)(OCC)OCC,182.156000,2.204000,44.760000,6.000000,0.000000,11.000000,0.000000,0.000000,0.000000,5.000000,1.000000,0.000000,4.000000
797,CC2(C)C1CCC(C)(C1)C2=O,152.237000,2.401700,17.070000,0.000000,0.000000,11.000000,2.000000,0.000000,2.000000,1.000000,0.900000,0.000000,1.000000
799,ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl ,338.876000,5.024200,0.000000,0.000000,0.000000,16.000000,3.000000,0.000000,3.000000,6.000000,0.600000,0.000000,0.000000
800,CC(C)N(=O)=O,89.094000,0.671500,43.140000,1.000000,0.000000,6.000000,0.000000,0.000000,0.000000,3.000000,1.000000,0.000000,2.000000
801,c1ccc2c(c1)[nH]c3ccccc32,167.211000,3.321100,15.790000,0.000000,1.000000,13.000000,3.000000,3.000000,0.000000,1.000000,0.000000,1.000000,0.000000
805,O=C1CCC(=O)N1,99.089000,-0.577000,46.170000,0.000000,0.000000,7.000000,1.000000,0.000000,1.000000,3.000000,0.500000,1.000000,2.000000
806,CCC(C)C(C)C,100.205000,2.688500,0.000000,2.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
807,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,316.427000,1.744620,84.420000,8.000000,0.285714,21.000000,1.000000,1.000000,0.000000,8.000000,0.692308,1.000000,6.000000
808,CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,270.361000,2.759900,32.260000,1.000000,0.631579,19.000000,3.000000,2.000000,1.000000,5.000000,0.214286,0.000000,4.000000
809,O2c1ccccc1N(CC)C(=O)c3ccccc23 ,239.274000,3.459000,29.540000,1.000000,0.666667,18.000000,3.000000,2.000000,1.000000,3.000000,0.133333,0.000000,2.000000
810,C1CCOCC1,86.134000,1.186900,9.230000,0.000000,0.000000,6.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000
812,c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,244.290000,3.310300,39.440000,3.000000,0.555556,18.000000,2.000000,2.000000,0.000000,3.000000,0.266667,0.000000,3.000000
818,CCCSCCC,118.245000,2.539600,0.000000,4.000000,0.000000,7.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
819,c1ccc2cc3cc4ccccc4cc3cc2c1,228.294000,5.146200,0.000000,0.000000,1.000000,18.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
820,CCCCCBr,151.047000,2.571500,0.000000,3.000000,0.000000,6.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000
821,CCCC/C=C/C,98.189000,2.752700,0.000000,3.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.714286,0.000000,0.000000
822,Cc1ncc(N(=O)=O)n1CCO ,171.156000,0.092020,81.190000,3.000000,0.416667,12.000000,1.000000,1.000000,0.000000,6.000000,0.500000,1.000000,4.000000
823,CCCCCC1CCCC1,140.270000,3.756900,0.000000,4.000000,0.000000,10.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
824,Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl ,360.882000,7.274000,0.000000,1.000000,0.666667,18.000000,2.000000,2.000000,0.000000,6.000000,0.000000,0.000000,0.000000
825,O=C1NC(=O)NC(=O)C1(CC)C(C)C,198.222000,0.404800,75.270000,2.000000,0.000000,14.000000,1.000000,0.000000,1.000000,5.000000,0.666667,2.000000,3.000000
826,CC(Cl)(Cl)Cl,133.405000,2.376500,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,1.000000,0.000000,0.000000
828,O=C2NC(=O)C1(CCCCC1)C(=O)N2,196.206000,0.302900,75.270000,0.000000,0.000000,14.000000,2.000000,0.000000,2.000000,5.000000,0.666667,2.000000,3.000000
829,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,211.261000,1.957600,46.610000,1.000000,0.000000,15.000000,1.000000,0.000000,1.000000,4.000000,0.636364,0.000000,3.000000
832,CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,330.171000,2.880000,69.720000,2.000000,0.285714,21.000000,2.000000,1.000000,1.000000,8.000000,0.307692,1.000000,3.000000
835,c1ccccc1,78.114000,1.686600,0.000000,0.000000,1.000000,6.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
839,C=Cc1ccccc1,104.152000,2.329600,0.000000,1.000000,0.750000,8.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
840,COCOC,76.095000,0.236700,18.460000,2.000000,0.000000,5.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,2.000000
843,Oc1ccc(O)cc1,110.112000,1.097800,40.460000,0.000000,0.750000,8.000000,1.000000,1.000000,0.000000,2.000000,0.000000,2.000000,2.000000
844,CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ,288.387000,2.580000,60.690000,0.000000,0.285714,21.000000,4.000000,1.000000,3.000000,3.000000,0.666667,3.000000,3.000000
845,C1c2ccccc2c3cc4ccccc4cc13,216.283000,4.411000,0.000000,0.000000,0.941176,17.000000,4.000000,3.000000,1.000000,0.000000,0.058824,0.000000,0.000000
846,O=C1CNC(=O)N1 ,100.077000,-1.174200,58.200000,0.000000,0.000000,7.000000,1.000000,0.000000,1.000000,4.000000,0.333333,2.000000,2.000000
847,c1(O)cc(O)ccc1CCCCCC,194.274000,3.220600,40.460000,5.000000,0.428571,14.000000,1.000000,1.000000,0.000000,2.000000,0.500000,2.000000,2.000000
848,C=CCS(=O)SCC=C,162.279000,1.755300,17.070000,5.000000,0.000000,9.000000,0.000000,0.000000,0.000000,3.000000,0.333333,0.000000,2.000000
849,CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,362.771000,4.431120,57.900000,6.000000,0.454545,22.000000,2.000000,2.000000,0.000000,8.000000,0.357143,0.000000,6.000000
851,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,476.585000,3.636800,100.900000,6.000000,0.000000,34.000000,4.000000,0.000000,4.000000,7.000000,0.740741,2.000000,6.000000
852,O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,168.112000,-1.767200,114.370000,0.000000,0.750000,12.000000,2.000000,2.000000,0.000000,7.000000,0.000000,4.000000,3.000000
854,Clc1cccc(Cl)c1,147.004000,2.993400,0.000000,0.000000,0.750000,8.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000
855,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,354.491000,6.495500,0.000000,2.000000,0.631579,19.000000,2.000000,2.000000,0.000000,5.000000,0.142857,0.000000,0.000000
856,CC(C)COC=O,102.133000,0.815400,26.300000,3.000000,0.000000,7.000000,0.000000,0.000000,0.000000,2.000000,0.800000,0.000000,2.000000
857,c1ccccc1SC,124.208000,2.408500,0.000000,1.000000,0.750000,8.000000,1.000000,1.000000,0.000000,1.000000,0.142857,0.000000,1.000000
858,CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,322.290000,3.527520,58.120000,1.000000,0.521739,23.000000,3.000000,2.000000,1.000000,8.000000,0.266667,1.000000,4.000000
860,COC(=O)c1cccnc1 ,137.138000,0.868200,39.190000,1.000000,0.600000,10.000000,1.000000,1.000000,0.000000,3.000000,0.142857,0.000000,3.000000
861,NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,421.422000,1.625400,118.360000,3.000000,0.444444,27.000000,3.000000,2.000000,1.000000,12.000000,0.200000,3.000000,5.000000
862,Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl ,360.882000,7.274000,0.000000,1.000000,0.666667,18.000000,2.000000,2.000000,0.000000,6.000000,0.000000,0.000000,0.000000
863,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,286.114000,3.421300,46.610000,2.000000,0.333333,18.000000,2.000000,1.000000,1.000000,6.000000,0.166667,0.000000,3.000000
864,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,240.698000,1.670880,86.520000,4.000000,0.375000,16.000000,1.000000,1.000000,0.000000,7.000000,0.555556,2.000000,6.000000
865,c1ccc2c(c1)c3ccccc3c4ccccc24,228.294000,5.146200,0.000000,0.000000,1.000000,18.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
866,CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,266.340000,4.604600,40.460000,3.000000,0.600000,20.000000,2.000000,2.000000,0.000000,2.000000,0.111111,2.000000,2.000000
869,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,380.784000,3.651200,44.760000,5.000000,0.000000,13.000000,0.000000,0.000000,0.000000,9.000000,1.000000,0.000000,4.000000
870,c1ccc(cc1)c2ccccc2,154.212000,3.353600,0.000000,1.000000,1.000000,12.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
871,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl ,360.882000,7.274000,0.000000,1.000000,0.666667,18.000000,2.000000,2.000000,0.000000,6.000000,0.000000,0.000000,0.000000
872,CN(C)c1nc(nc(n1)N(C)C)N(C)C,210.285000,0.069600,48.390000,3.000000,0.400000,15.000000,1.000000,1.000000,0.000000,6.000000,0.666667,0.000000,6.000000
875,OCC1OC(O)(CO)C(O)C1O,180.156000,-3.219800,110.380000,2.000000,0.000000,12.000000,1.000000,0.000000,1.000000,6.000000,1.000000,5.000000,6.000000
877,ClCC#CCOC(=O)Nc1cccc(Cl)c1,258.104000,3.130700,38.330000,2.000000,0.375000,16.000000,1.000000,1.000000,0.000000,5.000000,0.181818,1.000000,2.000000
878,CC(=O)Nc1ccc(Cl)cc1,169.611000,2.298400,29.100000,1.000000,0.545455,11.000000,1.000000,1.000000,0.000000,3.000000,0.125000,1.000000,1.000000
879,Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,395.327000,7.927400,0.000000,1.000000,0.631579,19.000000,2.000000,2.000000,0.000000,7.000000,0.000000,0.000000,0.000000
881,CNc1ccccc1,107.156000,1.728300,12.030000,1.000000,0.750000,8.000000,1.000000,1.000000,0.000000,1.000000,0.142857,1.000000,1.000000
883,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,404.503000,2.352400,100.900000,3.000000,0.000000,29.000000,4.000000,0.000000,4.000000,6.000000,0.782609,2.000000,6.000000
884,Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,198.134000,1.517020,106.510000,2.000000,0.428571,14.000000,1.000000,1.000000,0.000000,7.000000,0.142857,1.000000,5.000000
885,OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,321.163000,3.101300,61.690000,1.000000,0.571429,21.000000,3.000000,2.000000,1.000000,6.000000,0.066667,2.000000,3.000000
886,Oc1cccc(Cl)c1,128.558000,2.045600,20.230000,0.000000,0.750000,8.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000
887,Clc1cccc(Br)c1,191.455000,3.102500,0.000000,0.000000,0.750000,8.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000
888,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,295.729000,-0.060900,118.690000,1.000000,0.352941,17.000000,2.000000,1.000000,1.000000,10.000000,0.000000,2.000000,5.000000
889,O=C1NC(=O)NC(=O)C1(C)CC,170.168000,-0.231300,75.270000,1.000000,0.000000,12.000000,1.000000,0.000000,1.000000,5.000000,0.571429,2.000000,3.000000
891,C(c1ccccc1)c2ccccc2,168.239000,3.277400,0.000000,2.000000,0.923077,13.000000,2.000000,2.000000,0.000000,0.000000,0.076923,0.000000,0.000000
893,CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,421.734000,5.340800,89.520000,6.000000,0.428571,28.000000,2.000000,2.000000,0.000000,12.000000,0.250000,0.000000,5.000000
894,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,229.715000,2.165600,62.730000,4.000000,0.400000,15.000000,1.000000,1.000000,0.000000,6.000000,0.666667,2.000000,5.000000
896,CCCCC(C)(C)O,116.204000,1.947500,20.230000,3.000000,0.000000,8.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000
899,ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,373.321000,5.241500,0.000000,0.000000,0.000000,17.000000,3.000000,0.000000,3.000000,7.000000,0.600000,0.000000,0.000000
900,CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ,303.156000,1.683600,75.270000,4.000000,0.000000,17.000000,1.000000,0.000000,1.000000,6.000000,0.545455,2.000000,3.000000
901,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,349.430000,5.268980,59.320000,5.000000,0.461538,26.000000,3.000000,2.000000,1.000000,4.000000,0.363636,0.000000,4.000000
903,CCOC(=O)CC,102.133000,0.959500,26.300000,2.000000,0.000000,7.000000,0.000000,0.000000,0.000000,2.000000,0.800000,0.000000,2.000000
904,CSc1nc(NC(C)C)nc(NC(C)C)n1,241.364000,2.234100,62.730000,5.000000,0.375000,16.000000,1.000000,1.000000,0.000000,6.000000,0.700000,2.000000,6.000000
905,CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,236.702000,2.825400,32.340000,2.000000,0.375000,16.000000,1.000000,1.000000,0.000000,4.000000,0.250000,1.000000,1.000000
906,Cc1cc2ccccc2cc1C,156.228000,3.456640,0.000000,0.000000,0.833333,12.000000,2.000000,2.000000,0.000000,0.000000,0.166667,0.000000,0.000000
907,Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,257.547000,5.313800,0.000000,1.000000,0.800000,15.000000,2.000000,2.000000,0.000000,3.000000,0.000000,0.000000,0.000000
908,Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl ,360.882000,7.274000,0.000000,1.000000,0.666667,18.000000,2.000000,2.000000,0.000000,6.000000,0.000000,0.000000,0.000000
911,Clc1cccc(Cl)c1c2ccccc2 ,223.102000,4.660400,0.000000,1.000000,0.857143,14.000000,2.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000
913,CC(=O)Nc1ccc(cc1)N(=O)=O,180.163000,1.553200,72.240000,2.000000,0.461538,13.000000,1.000000,1.000000,0.000000,5.000000,0.125000,1.000000,3.000000
